Company Name,Company Name for Emails,# Employees,Website,Company City,Company State,Company Postal Code,Company Address,Company Phone,Apollo Record Id,NAICS Codes,Subsidiary of,Subsidiary of (Organization ID),Primary Intent Topic,Primary Intent Score,Secondary Intent Topic,Secondary Intent Score,Prerequisite: Determine Research Guidelines,Qualify Account,Prerequisite: Research Target Company
Environmental Law Foundation,Environmental Law Foundation,29,http://www.elflaw.org,London,England,WC1R 4,"10 Princeton Street, London, England, United Kingdom, WC1R 4",'+44 330 123 0169,6a425637b2a46200017662c7,"54119, 541110, 813990",,,,,,,,,
CSR PROJECTS,CSR PROJECTS,39,http://www.csrprojects.org,London,England,E15 4BQ,"49 Broadway, London, England, United Kingdom, E15 4BQ",,6a425637b2a46200017662d1,"561311, 624190, 541199",,,,,,,,,
Danos Group,Danos Group,54,http://www.thedanosgroup.com,London,England,EC4V 5EH,"5 Ireland Yard, London, England, United Kingdom, EC4V 5EH",'+44 20 7610 6442,6a425637b2a46200017662da,"21311, 561311, 561312, 541611",,,,,,,,,
Healys LLP,Healys,150,http://www.healys.com,London,England,WC1R 4BW,"15 Jockey's Fields, London, England, United Kingdom, WC1R 4BW",'+44 20 7822 4000,63beaefdf1fabd00a398ea35,541110,,,,,,,,,
Cleveland & Co,Cleveland,25,http://www.cleveland-co.com,London,England,SE16 2,"100 Drummond Road, London, England, United Kingdom, SE16 2",'+44 779 959 9913,63be9f6c6294bd0105d11f57,,,,,,,,,,
Ince,Ince,170,http://www.incelaw.com,London,England,E1 7,"Leman Street, London, England, United Kingdom, E1 7",'+44 20 7481 0010,62cad3cb6b63bd0001d9b0d4,54111,Gordon Dadds Group Solicitors (gordondadds.com),5ed56e5c077b590001bff18b,,,,,,,
Bross Bennett,Bross Bennett,29,http://www.brossbennett.co.uk,London,England,N6 5HX,"64A Highgate High Street, London, England, United Kingdom, N6 5HX",'+44 20 8340 0444,62cad3b66b63bd0001d982ef,541110,,,,,,,,,
Gill Jennings & Every LLP,Gill Jennings & Every,130,http://www.gje.com,London,England,EC2M 3AB,"20 Primrose Street, London, England, United Kingdom, EC2M 3AB",'+44 20 7655 8500,63e222f505414b00a385ce9e,54111,,,,,,,,,
42 Bedford Row Barristers,42 Bedford Row Barristers,130,http://www.42br.com,London,England,WC1R 4LL,"42 Bedford Row, London, England, United Kingdom, WC1R 4LL",'+44 20 7831 0222,63e2251afed19500a48c22a2,541110,,,,,,,,,
Kain Knight,Kain Knight,72,http://www.kain-knight.co.uk,London,England,EC2N 2JJ,"Throgmorton Avenue, London, England, United Kingdom, EC2N 2JJ",'+44 12 7975 5552,63e22de4ff9a8400a3f752d3,541110,,,,,,,,,
Edmonds Marshall McMahon,Edmonds Marshall McMahon,42,http://www.emmlegal.com,London,England,EC1A 9BW,"35 Cock Lane, London, England, United Kingdom, EC1A 9BW",'+44 20 7583 8392,645e08709b22bb0001c113af,541110,,,,,,,,,
The IPKat,The IPKat,17,http://www.ipkitten.blogspot.com,London,England,,"London, England, United Kingdom",,645e09dfb2e6890001eed424,"54111, 513120",,,,,,,,,
City Solicitors Horizons,City Solicitors Horizons,50,http://www.citysolicitorshorizons.org,London,England,WC1V 6JF,"18 Hand Court, London, England, United Kingdom, WC1V 6JF",'+44 20 7329 2173,645e0a1964ab70000132ca2e,,,,,,,,,,
GSC Solicitors LLP,GSC Solicitors,27,http://www.gscsolicitors.com,London,England,EC1N 6TD,"31 Ely Place, London, England, United Kingdom, EC1N 6TD",'+44 20 7822 2222,645e0a33b2e6890001eed8d1,,,,,,,,,,
King's College London Pro Bono Society,King's College London Pro Bono Society,30,http://www.kclprobono.org,London,England,,"London, England, United Kingdom",,645e0a5e34eba00001063da7,"61131, 813410",,,,,,,,,
Wordley Partnership,Wordley Partnership,32,http://www.wordleylaw.com,London,England,EC4N 7DA,"5 King William Street, London, England, United Kingdom, EC4N 7DA",'+44 20 3874 2990,645e0a5e34eba00001063da8,541110,,,,,,,,,
Blavo & Co Solicitors,Blavo & Co Solicitors,42,http://www.legalblavo.co.uk,London,England,WC1N 2,"19 John Street, London, England, United Kingdom, WC1N 2",'+44 20 7025 2020,645e0a5e34eba00001063db4,541110,,,,,,,,,
Atlantic Solicitors,Atlantic Solicitors,34,http://www.atlanticsolicitors.com,London,,,"London, United Kingdom",'+44 20 8855 4111,645e0a9759c02c0001951cef,541110,,,,,,,,,
Real People Casting Limited,Real People Casting,55,http://www.realpeople.co.uk,London,England,,"London, England, United Kingdom",'+44 14 1563 2792,645e0ac96ec79e00011c4111,,,,,,,,,,
Kindleworth LLP,Kindleworth,46,http://www.kindleworth.com,London,England,EC1A 7,"90 Bartholomew Close, London, England, United Kingdom, EC1A 7",,653f9a54f28f4e0001313497,"54111, 541611, 518210",,,,,,,,,
FromCounsel,FromCounsel,81,http://www.fromcounsel.com,London,,,"London, United Kingdom",'+44 20 7242 9993,65d8bc3a96bb5f0001e7dcdc,"54111, 51929, 51321",,,,,,,,,
Altlaw eDiscovery,Altlaw eDiscovery,23,http://www.altlaw.co.uk,London,England,N1C 4,"3 Wharf Road, London, England, United Kingdom, N1C 4",'+44 20 7490 1646,65d8bc3a96bb5f0001e7dce9,,,,,,,,,,
Audere International,Audere International,35,http://www.auderegroup.com,London,England,EC4M 8BU,"100 St Paul's Churchyard, London, England, United Kingdom, EC4M 8BU",'+44 20 3965 0333,65dc734d3e24e70001652a01,"54169, 561611, 541611",,,,,,,,,
Anti Trafficking and Labour Exploitation Unit (ATLEU),Anti Trafficking and Labour Exploitation Unit,24,http://www.atleu.org.uk,London,England,SE1 1SD,"39 Union Street, London, England, United Kingdom, SE1 1SD",'+44 20 7700 7311,65dc73b92a4a9d0001d87b6f,54119,,,,,,,,,
Alaco,Alaco,41,http://www.alaco.com,London,England,W2 2ET,"12 Connaught Place, London, England, United Kingdom, W2 2ET",'+44 20 7087 8660,65e1d3d2ca8e4d0001141284,"54169, 561611, 541611",Sigma7 (s7risk.com),62aa13f45191bb00f5e77893,,,,,,,
Burgess Mee Family Law,Burgess Mee Family Law,34,http://www.burgessmee.com,London,England,SW4 0AS,"16 Porteus Place, London, England, United Kingdom, SW4 0AS",'+44 20 3824 9950,65e1d3e62aa21d00019d5c86,541110,,,,,,,,,
RW Blears,RW Blears,22,http://www.blears.com,London,England,SE1 8,"70 Colombo Street, London, England, United Kingdom, SE1 8",'+44 20 3773 5215,66191e6fb6f5410001d2dadb,541110,,,,,,,,,
Legal Services Board,Legal Services Board,63,http://www.legalservicesboard.org.uk,London,England,WC1A 1DE,"12 Dyott Street, London, England, United Kingdom, WC1A 1DE",'+44 20 7271 0050,661ced5a4785500007b7e4f0,92615,,,,,,,,,
Tomes & Partners Ltd.,Tomes,200,http://www.tomespartners.com,London,,,"London, United Kingdom",,6628f0adee8ec30573a5218a,,,,,,,,,,
Cheeswrights LLP,Cheeswrights,26,http://www.cheeswrights.com,London,,,"London, United Kingdom",'+44 20 7623 9477,668e80d843a41b0001089cfa,"54111, 54112, 541930",,,,,,,,,
36 Stone,36 Stone,34,http://www.36stone.co.uk,London,England,WC1R 5EF,"3 Field Court, London, England, United Kingdom, WC1R 5EF",'+1 206-556-3438,668e80d843a41b0001089d05,54111,,,,,,,,,
MSP Organisation,MSP Organisation,,,London,England,W1W 8DH,"27 Eastcastle Street, London, England, United Kingdom, W1W 8DH",'+44 20 7637 5216,668e80d943a41b0001089d67,,,,,,,,,,
"Nexus, Chambers",Nexus Chambers,33,http://www.nexuschambers.com,London,England,WC2A 3QB,"11 New Square, London, England, United Kingdom, WC2A 3QB",'+44 20 7404 1147,668e80d943a41b0001089d7b,541110,,,,,,,,,
Europe Economics,Europe Economics,27,http://www.europe-economics.com,London,,,"London, United Kingdom",'+44 20 3862 9252,668e81109715f80001d9450f,541611,,,,,,,,,
Legal Marketing Agency,Legal Marketing Agency,21,,London,,,"London, United Kingdom",,668e81119715f80001d9455a,541810,,,,,,,,,
London Law Conference,London Law Conference,43,http://www.londonlawconference.com,London,England,SW9 8,"City of London Almshouses, London, England, United Kingdom, SW9 8",,668e81119715f80001d94566,54111,,,,,,,,,
qLegal,qLegal,68,http://www.q-legal.co.uk,London,,,"London, United Kingdom",'+44 333 091 8383,668e81119715f80001d94576,541110,,,,,,,,,
187 Chambers,187 Chambers,62,http://www.187chambers.com,London,England,SW13 9,"Queen Elizabeth Walk, London, England, United Kingdom, SW13 9",'+44 20 7430 7430,668e811a16a99300018961f9,541110,,,,,,,,,
City of London Law Society (CLLS),City of London Law Society,42,http://www.clls.org,London,England,EC4R 2RB,"4 College Hill, London, England, United Kingdom, EC4R 2RB",,668e811a16a99300018961ff,"54111, 813410",,,,,,,,,
Octopus Legacy,Octopus Legacy,110,http://www.octopuslegacy.com,London,,,"London, United Kingdom",'+44 20 4525 3605,668e81584447c70001bd2cae,"62199, 541110, 524210",Octopus (octopusgroup.com),5a9ef955a6da98d9a8daf609,,,,,,,
Global Migrate - International Immigration & Citizenship Law Firm,Global Migrate,92,http://www.global-migrate.com,London,,,"London, United Kingdom",'+44 20 7993 4762,6791fe443a6bfd0001a50f2d,,,,,,,,,,
15 NBS,15 NBS,54,http://www.15nbs.com,London,,,"London, United Kingdom",'+44 20 7842 1900,6791fe443a6bfd0001a50f30,541110,,,,,,,,,
Birnberg Peirce Solicitors,Birnberg Peirce Solicitors,48,http://www.birnbergpeirce.co.uk,London,England,NW1 7HJ,"14 Inverness Street, London, England, United Kingdom, NW1 7HJ",'+44 20 7911 0166,6791fe453a6bfd0001a50fb6,54111,,,,,,,,,
Smith Stone Walters Ltd,Smith Stone Walters,48,http://www.smithstonewalters.com,London,,,"London, United Kingdom",'+44 20 8461 6660,6791fe453a6bfd0001a50fb9,"54119, 541110",,,,,,,,,
City Century,City Century,42,http://www.citycentury.co.uk,London,England,,"London, England, United Kingdom",,6791fe453a6bfd0001a50fc9,"54111, 611710, 611430",,,,,,,,,
SEQUENTUS,SEQUENTUS,25,http://www.sequentus.org,London,,,"London, United Kingdom",'+44 20 3151 8015,6791fe453a6bfd0001a50fd1,54111,,,,,,,,,
1EC Barristers,1EC Barristers,25,http://www.1ec.co.uk,London,,,"London, United Kingdom",'+44 20 7936 3030,6791fe6ead37a3000152306f,,,,,,,,,,
BRITISH BORNEO OIL AND GAS LTD.,BRITISH BORNEO OIL AND GAS,22,,London,England,,"London, England, United Kingdom",,6791fe6ead37a3000152307b,,,,,,,,,,
AFP Bloom LLP,AFP Bloom,20,http://www.afpbloom.com,London,England,WC2A 1,"21 Southampton Buildings, London, England, United Kingdom, WC2A 1",'+44 20 7409 1222,687fa8146ef4650001c368bb,54111,,,,,,,,,
Royds solicitors,Royds solicitors,30,http://www.roydswithyking.com,London,England,EC4V 5,"65 Carter Lane, London, England, United Kingdom, EC4V 5",'+44 186 579 2300,687fa8146ef4650001c368c8,541110,,,,,,,,,
Enterprise Chambers,Enterprise Chambers,66,http://www.enterprisechambers.com,London,England,WC2A 3SR,"9 Old Square, London, England, United Kingdom, WC2A 3SR",'+44 20 7405 9471,687fa839cf702a0001dc2286,54111,,,,,,,,,
Fenwick Elliott LLP,Fenwick Elliott,90,http://www.fenwickelliott.com,London,England,WC2B 4HN,"71 Aldwych, London, England, United Kingdom, WC2B 4HN",'+44 20 7421 1986,687fa83acf702a0001dc2317,,,,,,,,,,
Joseph Hage Aaronson & Bremen LLP,Joseph Hage Aaronson & Bremen,80,http://www.jha.com,London,England,WC1V 7EE,"280 High Holborn, London, England, United Kingdom, WC1V 7EE",'+44 20 7851 8888,687fa83acf702a0001dc233c,54111,,,,,,,,,
North Star Law,North Star Law,30,http://www.northstarlaw.co.uk,London,England,SW1H 9HP,"24 Old Queen Street, London, England, United Kingdom, SW1H 9HP",'+44 20 3355 9610,687fa83acf702a0001dc2325,541110,,,,,,,,,
Quastels,Quastels,83,http://www.quastels.com,London,England,W1U 7BU,"54 Baker Street, London, England, United Kingdom, W1U 7BU",'+44 20 7908 2525,687fa83acf702a0001dc232d,541110,,,,,,,,,
Mackrell LLP,Mackrell,55,http://www.mackrell.com,London,England,WC2R 0BU,"Savoy Hill, London, England, United Kingdom, WC2R 0BU",'+44 20 7240 0521,687fa8577a1d900001dcc467,541110,Lester Aldridge (lesteraldridge.com),55696f9e7369642579f02b00,,,,,,,
4PB,4PB,93,http://www.4pb.com,London,England,EC2V 6,"6 Paternoster Row, London, England, United Kingdom, EC2V 6",'+44 20 7427 5200,687fa8577a1d900001dcc450,541110,,,,,,,,,
BCL Solicitors LLP,BCL Solicitors,64,http://www.bcl.com,London,England,WC2A 3,"53 Lincoln's Inn Fields, London, England, United Kingdom, WC2A 3",2074302277,687fa8577a1d900001dcc4ea,541110,,,,,,,,,
29 Bedford Row,29 Bedford Row,70,http://www.29br.co.uk,London,England,WC1R 4HE,"29 Bedford Row, London, England, United Kingdom, WC1R 4HE",'+44 20 7404 1044,687fa8577a1d900001dcc4f7,541110,,,,,,,,,
Richardson Lissack,Richardson Lissack,22,http://www.richardsonlissack.co.uk,London,England,EC2R 6EJ,"54 Moorgate, London, England, United Kingdom, EC2R 6EJ",'+44 20 3039 3599,687fa88164e3b00001964dc7,541110,,,,,,,,,
MSP Organisation,MSP Organisation,36,http://www.msporganisation.co.uk,London,England,W1W 8DH,"27 Eastcastle Street, London, England, United Kingdom, W1W 8DH",'+44 125 273 3683,687fa88164e3b00001964ddc,"541219, 541214, 611430",,,,,,,,,
MSEB CONTRACTING SERVICES LIMITED,MSEB CONTRACTING SERVICES,23,,London,England,,"London, England, United Kingdom",,687fa8afcafe940001ecec95,,,,,,,,,,
36 Family,36 Family,25,,London,England,WC1R 5,"5 Gray's Inn, London, England, United Kingdom, WC1R 5",,687fa8afcafe940001ecec9a,541110,,,,,,,,,
Human Dignity Trust,Human Dignity Trust,20,http://www.humandignitytrust.org,London,England,WC2A 1HP,"5-9 Chancery Lane, London, England, United Kingdom, WC2A 1HP",'+44 20 7419 3770,687fa8c62a959f000108ea1f,54111,,,,,,,,,
APPEAL,APPEAL,33,http://www.appeal.org.uk,London,England,E2 9DA,"244 Cambridge Heath Road, London, England, United Kingdom, E2 9DA",,687fa8f4d7236b00018ff504,"541110, 813319",,,,,,,,,
Wesley Gryk Solicitors LLP,Wesley Gryk Solicitors,22,http://www.gryklaw.com,London,England,SE1 7AE,"140 Lower Marsh, London, England, United Kingdom, SE1 7AE",'+44 20 7401 6887,687fa8f4d7236b00018ff530,54111,,,,,,,,,
Page White Farrer,Page White Farrer,58,http://www.pagewhite.com,London,England,WC1N 2,"John Street, London, England, United Kingdom, WC1N 2",'+44 20 7831 7929,687fa8f4d7236b00018ff52d,54111,,,,,,,,,
Global Law Experts,Global Law Experts,37,http://www.globallawexperts.com,London,England,EC1V 1AR,"124 City Road, London, England, United Kingdom, EC1V 1AR",'+44 87 0977 1000,687fa8f5d7236b00018ff5ba,,,,,,,,,,
Connaught Law,Connaught Law,22,http://www.connaughtlaw.com,London,England,WC1X 8HR,"34 Gray's Inn Road, London, England, United Kingdom, WC1X 8HR",'+44 20 3909 8399,687fa8f5d7236b00018ff5b6,54111,,,,,,,,,
Ashton Ross Law,Ashton Ross Law,32,http://www.ashtonrosslaw.com,London,England,EC1A 4EN,"16 St Martins le Grand, London, England, United Kingdom, EC1A 4EN",'+44 20 3815 8440,687fa8f5d7236b00018ff5ab,541110,,,,,,,,,
Gordons Partnership,Gordons Partnership,77,http://www.gordonsols.co.uk,London,England,WC1N 3EA,"22 Great James Street, London, England, United Kingdom, WC1N 3EA",'+44 20 7421 9421,687fa9071e8abc00010d5088,541110,,,,,,,,,
Judge Sykes Frixou,Judge Sykes Frixou,40,http://www.judgesykesfrixou.com,London,England,WC2B 6UJ,"23 Kingsway, London, England, United Kingdom, WC2B 6UJ",'+44 20 7379 5114,687fa9071e8abc00010d509e,541110,,,,,,,,,
Breytenbachs Immigration Consultants Ltd,Breytenbachs Immigration Consultants,38,http://www.bic-immigration.com,London,England,EC1A 9DD,"1 Giltspur Street, London, England, United Kingdom, EC1A 9DD",'+44 20 7442 2160,687fa9071e8abc00010d5091,"54119, 541110",,,,,,,,,
Preiskel & Co LLP,Preiskel & Co,42,http://www.preiskel.com,London,England,EC4Y 7DL,"4 Kings Bench Walk, London, England, United Kingdom, EC4Y 7DL",'+44 20 7332 5640,687fa9071e8abc00010d50a6,54111,,,,,,,,,
Bude Nathan Iwanier LLP,Bude Nathan Iwanier,39,http://www.bnilaw.co.uk,London,England,NW11 0QN,"Bridge Lane, London, England, United Kingdom, NW11 0QN",'+44 20 8209 2445,687fa9071e8abc00010d50b5,54111,,,,,,,,,
Auxilio,Auxilio,58,http://www.auxiliouk.com,London,England,SW1W 9BJ,"2 Eaton Gate, London, England, United Kingdom, SW1W 9BJ",'+44 20 7031 9905,687fa9071e8abc00010d513c,"54111, 561110, 541199",,,,,,,,,
Adams Kaye,Adams Kaye,30,http://www.adamskaye.com,London,England,EC3A 7LP,"32 Dukes Place, London, England, United Kingdom, EC3A 7LP",,687fa9071e8abc00010d512a,541110,,,,,,,,,
Arbitra International,Arbitra International,25,http://www.arbitra.co.uk,London,England,EC4M 8BU,"100 St Paul's Churchyard, London, England, United Kingdom, EC4M 8BU",'+44 20 7936 7070,687fa9071e8abc00010d511f,"54111, 541199, 541611",,,,,,,,,
Astraea,Astraea,31,http://www.astraea-group.com,London,England,W1J 7AJ,"7 Down Street, London, England, United Kingdom, W1J 7AJ",'+44 20 8092 8411,687fa9071e8abc00010d5136,541110,,,,,,,,,
The Lawn Co,The Lawn Co,20,,Finchingfield,England,CM7 4JB,"Howe Street, Finchingfield, England, United Kingdom, CM7 4JB",,687fa9071e8abc00010d5127,,,,,,,,,,
City St George's Women in Law Society,City St George's Women in Law Society,44,http://www.citystudents.co.uk,London,England,EC1V 0HB,"Northampton Square, London, England, United Kingdom, EC1V 0HB",'+44 20 7046 0119,687fa9071e8abc00010d514e,"81394, 813410",,,,,,,,,
Fietta LLP,Fietta,22,http://www.fiettalaw.com,London,England,W1T 5HF,"1 Fitzroy Square, London, England, United Kingdom, W1T 5HF",'+44 20 3889 9800,687fa9071e8abc00010d5130,54111,,,,,,,,,
Maitland,Maitland,87,http://www.maitlandchambers.com,London,England,WC2A 3SZ,"7 Stone Buildings, London, England, United Kingdom, WC2A 3SZ",'+44 20 7406 1200,6970b9ab711c840001d3f31e,54111,,,,,,,,,
Fisher Jones Greenwood LLP,Fisher Jones Greenwood,190,http://www.fjg.co.uk,Colchester,England,,"Colchester, England, United Kingdom",'+44 84 5543 5700,697353c6f91d0e0001f195c4,,Blixt Group (blixtgroup.com),603f6994df448700c9871fe1,,,,,,,
Keating Chambers,Keating Chambers,98,http://www.keatingchambers.com,London,England,WC2R 3AA,"15 Essex Street, London, England, United Kingdom, WC2R 3AA",'+44 20 7544 2600,697353c6f91d0e0001f195c5,541110,,,,,,,,,
Simons Muirhead Burton LLP,Simons Muirhead Burton,160,http://www.smb.london,London,England,W1T 1,"87 Newman Street, London, England, United Kingdom, W1T 1",'+44 20 3206 2700,697353c6f91d0e0001f195c7,54111,,,,,,,,,
Bindmans,Bindmans,170,http://www.bindmans.com,London,England,WC1X 0,"236 Gray's Inn Road, London, England, United Kingdom, WC1X 0",'+44 20 7833 4433,697353c6f91d0e0001f195c9,54111,,,,,,,,,
Red Lion Chambers,Red Lion Chambers,120,http://www.redlionchambers.co.uk,London,England,EC4A 3EB,"19 Red Lion Court, London, England, United Kingdom, EC4A 3EB",'+44 20 7520 6000,697353c6f91d0e0001f195cd,"81119, 541110",,,,,,,,,
Fountain Court Chambers,Fountain Court Chambers,120,http://www.fountaincourt.uk,London,England,WC1V 6,"289 High Holborn, London, England, United Kingdom, WC1V 6",'+44 20 7583 3335,697353c6f91d0e0001f195cf,"541110, 541199",,,,,,,,,
Eton Bridge Partners Ltd,Eton Bridge,150,http://www.etonbridgepartners.com,London,England,WC1V 6,"262 High Holborn, London, England, United Kingdom, WC1V 6",'+44 175 330 3600,697353e8f91d0e0001f19bd1,"561312, 541611",Elysian Capital LLP (elysiancapital.com),56d934b2f3e5bb72fb000792,,,,,,,
4 New Square Chambers,4 New Square Chambers,98,http://www.4newsquare.com,London,England,WC2A 3RJ,"4 New Square, London, England, United Kingdom, WC2A 3RJ",'+44 20 7822 2000,697353e8f91d0e0001f19bdc,54111,,,,,,,,,
Beale & Co,Beale,130,http://www.beale-law.com,London,England,EC2N 3AR,"7 Bishopsgate, London, England, United Kingdom, EC2N 3AR",'+44 20 7240 3474,697353e8f91d0e0001f19be0,541110,,,,,,,,,
23ES,23ES,130,http://www.23es.com,London,England,WC1R 5AA,"1 Gray's Inn Square, London, England, United Kingdom, WC1R 5AA",'+44 20 7413 0353,697353e8f91d0e0001f19be3,541110,,,,,,,,,
Abel + Imray,Abel + Imray,110,http://www.abelimray.com,London,England,EC4A 3AG,"20 St Andrew Street, London, England, United Kingdom, EC4A 3AG",'+44 20 7242 9984,6977723118f44f0001df57c3,54111,,,,,,,,,
Flex Legal,Flex Legal,180,http://www.flex.legal,London,England,SE1 3LE,"5 Tanner Street, London, England, United Kingdom, SE1 3LE",'+44 20 3920 8310,6977723118f44f0001df57c9,"54111, 561320, 611430",Mishcon de Reya LLP (mishcon.com),5fb2323fefd28500f694b04f,,,,,,,
SeedLegals,SeedLegals,160,http://www.seedlegals.com,London,England,W1G 8TB,"64 New Cavendish Street, London, England, United Kingdom, W1G 8TB",'+44 20 4587 5701,6977723118f44f0001df57ca,"541110, 513210",,,,,,,,,
Attorney General's Office (UK),Attorney General's Office,130,,London,England,SW1H 9EA,"102 Petty France, London, England, United Kingdom, SW1H 9EA",,6a425637b2a46200017662ba,"921110, 541110",,,,,,,,,
Deacon,Deacon,25,http://www.deaconlegal.com,London,England,EC4V 5BD,"Godliman Street, London, England, United Kingdom, EC4V 5BD",'+44 20 7332 2699,6a425637b2a46200017662c0,"561312, 541611",,,,,,,,,
Justice Defenders,Justice Defenders,110,http://www.justice-defenders.org,London,England,WC1X 8,"13 Gray's Inn Road, London, England, United Kingdom, WC1X 8",'+44 302 440 4577,6a425637b2a46200017662c3,"813311, 541110, 611310",,,,,,,,,
Griffins,Griffins,72,http://www.griffins.net,London,England,WC1H 9HR,"Tavistock Square, London, England, United Kingdom, WC1H 9HR",'+44 20 7554 9600,6a425637b2a46200017662c8,"541211, 541110",,,,,,,,,
